date,open,high,low,close,volume,dividend,split
2012-11-01,93.47,94.62,93.18,94.6,1400800,0.0,1.0
2012-11-02,94.77,96.08,93.12,93.3,1724200,0.0,1.0
2012-11-05,92.98,93.61,92.75,93.31,875400,0.0,1.0
2012-11-06,93.27,94.1,92.53,93.48,935000,0.0,1.0
2012-11-07,93.0,95.0,92.61,94.69,1770700,0.0,1.0
2012-11-08,94.22,94.5,92.55,92.56,1451900,0.0,1.0
2012-11-09,92.51,93.84,92.48,92.94,1282000,0.0,1.0
2012-11-12,93.16,93.37,92.44,92.7,661900,0.0,1.0
2012-11-13,92.41,93.99,92.38,93.24,1193800,0.0,1.0
2012-11-14,93.35,93.54,91.75,92.27,1167100,0.0,1.0
2012-11-15,92.26,92.81,91.02,91.31,1365200,0.0,1.0
2012-11-16,91.41,92.34,90.6,92.06,1990900,0.0,1.0
2012-11-19,92.53,92.96,92.4,92.71,1197000,0.0,1.0
2012-11-20,92.57,93.89,92.51,93.49,1276900,0.0,1.0
2012-11-21,93.39,93.76,93.0,93.27,839900,0.0,1.0
2012-11-23,93.65,94.11,93.07,94.11,256100,0.0,1.0
2012-11-26,93.76,93.81,93.05,93.56,1403200,0.0,1.0
2012-11-27,93.43,93.73,92.33,92.75,1701100,0.0,1.0
2012-11-28,92.69,93.34,91.84,92.96,1550300,0.0,1.0
2012-11-29,93.2,94.07,93.08,93.72,990000,0.2,1.0
2012-11-30,93.64,94.9,93.52,94.47,1461600,0.0,1.0
2012-12-03,94.5,95.37,94.45,94.58,1080200,0.0,1.0
2012-12-04,94.5,95.21,93.97,94.48,1195000,0.0,1.0
2012-12-05,94.17,94.58,92.86,94.32,1503300,0.0,1.0
2012-12-06,94.38,94.79,94.1,94.74,791800,0.0,1.0
2012-12-07,94.99,95.56,94.55,95.3,946800,0.0,1.0
2012-12-10,95.0,96.04,95.0,95.66,840800,0.0,1.0
2012-12-11,95.74,97.58,95.74,97.43,1186800,0.0,1.0
2012-12-12,97.49,98.0,97.07,97.3,1540700,0.0,1.0
2012-12-13,97.38,98.01,97.01,97.83,1189800,0.0,1.0
2012-12-14,97.3,98.275,97.3,98.25,1472000,0.0,1.0
2012-12-17,98.3,98.7,97.793,98.63,1127500,0.0,1.0
2012-12-18,98.94,100.0,98.65,99.62,2216700,0.0,1.0
2012-12-19,99.56,99.58,97.97,97.97,1549000,0.0,1.0
2012-12-20,98.06,99.11,97.93,99.08,1110200,0.0,1.0
2012-12-21,98.23,99.0,96.771,98.0,1763600,0.0,1.0
2012-12-24,97.76,98.145,97.18,97.59,467900,0.0,1.0
2012-12-26,97.75,97.93,96.38,96.6,829200,0.0,1.0
2012-12-27,96.6,97.02,95.474,96.42,697100,0.0,1.0
2012-12-28,96.14,96.95,95.84,95.89,787600,0.0,1.0
2012-12-31,95.88,96.98,95.48,96.96,807000,0.0,1.0
2013-01-02,97.95,98.0,96.67,97.6,1153600,0.0,1.0
2013-01-03,97.76,98.8,97.61,98.74,1039500,0.0,1.0
2013-01-04,98.98,100.05,98.74,99.94,1480500,0.0,1.0
2013-01-07,99.44,100.11,98.97,100.0,1532800,0.0,1.0
2013-01-08,100.19,101.12,100.1,100.79,1432700,0.0,1.0
2013-01-09,100.77,101.63,100.48,101.1,1441300,0.0,1.0
2013-01-10,101.56,102.0,100.98,101.66,361179,0.0,1.0
2013-01-11,101.84,101.94,101.01,101.08,248288,0.0,1.0
2013-01-14,101.1,101.65,100.7,101.44,1004000,0.0,1.0
2013-01-15,100.92,102.48,100.87,102.37,758200,0.0,1.0
2013-01-16,102.02,102.5698,101.32,102.13,817300,0.0,1.0
2013-01-17,102.2,103.27,102.13,102.94,708700,0.0,1.0
2013-01-18,103.22,103.98,102.59,103.98,1540500,0.0,1.0
2013-01-22,103.87,103.98,102.8674,103.69,1189200,0.0,1.0
2013-01-23,103.54,105.0,103.5,104.91,1147200,0.0,1.0
2013-01-24,105.16,106.35,105.02,106.19,1385900,0.0,1.0
2013-01-25,106.33,106.73,105.47,106.62,1085600,0.0,1.0
2013-01-28,106.9,106.9,105.385,105.47,1118000,0.0,1.0
2013-01-29,105.72,106.71,105.38,106.54,1277200,0.0,1.0
2013-01-30,106.46,106.55,105.57,105.65,864400,0.0,1.0
